Product ID,Product Name,Price,Review,Rating,One-word Review,Cleaned_Review,Tokenized_Review,Cleaned_One_Word_Review,TextBlob_Sentiment_Score,TextBlob_Sentiment
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"This phone shouldn't be sold in col regions, I mean the heat produced by this phone could warm up an entire village",3,Does the job,this phone shouldnt be sold in col regions i mean the heat produced by this phone could warm up an entire village,phone not sell col region mean heat produce phone could warm entire village,does the job,0.09583333333333333,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Good mobile you will not regret after buying it. Ai Features are worth metioning. Battery is little low but thats good in this price. Camera is awesome. Processor is also good.,5,Terrific purchase,good mobile you will not regret after buying it ai features are worth metioning battery is little low but thats good in this price camera is awesome processor is also good,good mobile regret buy ai feature worth metione battery little low good price camera awesome processor also good,terrific purchase,0.45892857142857146,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"All good but battery performance is not so good...looks- very good
Performance - very good
Camera - very good
Design- good
Improve battery performance...",4,Worth every penny,all good but battery performance is not so goodlooks very good performance very good camera very good design good improve battery performance,good battery performance goodlook good performance good camera good design good improve battery performance,worth every penny,0.826,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Display - 5/5
Camera - 5/5
Performance - 4.5/5
Look - 5/5
Battery - 4/5",5,Brilliant,display camera performance look battery,display camera performance look battery,brilliant,0.0,Neutral
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Best phone under 40k,4,Value-for-money,best phone under k,good phone k,valueformoney,1.0,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera is awesome 👌 loved it ❤️
If you want to buy for camera don't hesitate
Design is mind blowing 🤯",5,Simply awesome,camera is awesome loved it if you want to buy for camera dont hesitate design is mind blowing,camera awesome love want buy camera not hesitate design mind blow,simply awesome,0.85,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Good quality
Good Camara 👍
But this phone is very hitting issue 😒",5,Awesome,good quality good camara but this phone is very hitting issue,good quality good camara phone hit issue,awesome,0.5333333333333333,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Overall a good phone for regular usage. Premium feel, fantastic display, fantastic speakers, fantastic camera. Bezels are little thick but wont bother you in regular usage. Phone not meant for gaming",5,Great product,overall a good phone for regular usage premium feel fantastic display fantastic speakers fantastic camera bezels are little thick but wont bother you in regular usage phone not meant for gaming,overall good phone regular usage premium feel fantastic display fantastic speaker fantastic camera bezel little thick will not bother regular usage phone mean game,great product,0.15694444444444444,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Camera is good but mobile heating issue.,4,Good choice,camera is good but mobile heating issue,camera good mobile heating issue,good choice,0.7,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"The phone is good overall. The camera is top notch best camera in this segment and display too is marvelous, The processor too is good but the reason I rated it 4 stars is because of the heating problem. Yes the phone gets hot even if u do simple tasks, the battery too is good but I think Samsung could do better. I would still advice u to buy the phone but keep the heating issue in mind",4,Very Good,the phone is good overall the camera is top notch best camera in this segment and display too is marvelous the processor too is good but the reason i rated it stars is because of the heating problem yes the phone gets hot even if u do simple tasks the battery too is good but i think samsung could do better i would still advice u to buy the phone but keep the heating issue in mind,phone good overall camera top notch good camera segment display marvelous processor good reason rate star heating problem yes phone get hot even u simple task battery good think samsung could well would still advice u buy phone keep heating issue mind,very good,0.535,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"I love everything about the phone except the battery. It drains so fast that I have to put the phone in power saving to use it all day at work. Otherwise it's the best and the cameras, just mind-blowing.",4,Good quality product,i love everything about the phone except the battery it drains so fast that i have to put the phone in power saving to use it all day at work otherwise its the best and the cameras just mindblowing,love everything phone except battery drain fast put phone power save use day work otherwise good camera mindblowe,good quality product,0.5666666666666667,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Honest review

Camera - 4 ⭐️
Battery - 3 ⭐️
Display - 4 ⭐️
Design - 5 ⭐️
Performance - 4 ⭐️",4,Wonderful,honest review camera battery display design performance,honest review camera battery display design performance,wonderful,0.6,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Very nice love it,5,Highly recommended,very nice love it,nice love,highly recommended,0.64,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera, display is good but the phone heats a lot and the battery drains too quickly.",3,Decent product,camera display is good but the phone heats a lot and the battery drains too quickly,camera display good phone heat lot battery drain quickly,decent product,0.5166666666666666,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Nice product as a whole. I dont play games so my battery lasts for around 36 hours.,5,Wonderful,nice product as a whole i dont play games so my battery lasts for around hours,nice product whole not play game battery last around hour,wonderful,0.4,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera quality is amazing , performance is good reviewing after 3 months, design is premium just little heating issues while using . Overall satisfied with the product 👍",4,Good choice,camera quality is amazing performance is good reviewing after months design is premium just little heating issues while using overall satisfied with the product,camera quality amazing performance good reviewing month design premium little heating issue use overall satisfied product,good choice,0.3225,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera is best,, fully satisfy 😌",5,Wonderful,camera is best fully satisfy,camera well fully satisfy,wonderful,1.0,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Excellent camera quality for the price, but the battery life is quite short, especially when using the camera. Overall, great value for money.",5,Excellent,excellent camera quality for the price but the battery life is quite short especially when using the camera overall great value for money,excellent camera quality price battery life quite short especially use camera overall great value money,excellent,0.36,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera_ one of the best camera quality in this price picture is very close to natural
Battery - Battery back is above average not very bad
Display - very smooth and nice HDR content no issues
Performance - performance is good but this smartphone not targeted gamer
Design - mind blowing design one of the best design if you buy this phone you will feel very close to iphone but this device is far better than",5,Simply awesome,camera one of the best camera quality in this price picture is very close to natural battery battery back is above average not very bad display very smooth and nice hdr content no issues performance performance is good but this smartphone not targeted gamer design mind blowing design one of the best design if you buy this phone you will feel very close to iphone but this device is far better than,camera one good camera quality price picture close natural battery battery back average bad display smooth nice hdr content issue performance performance good smartphone target gamer design mind blow design one good design buy phone feel close iphone device far well,simply awesome,0.3599450549450549,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Amazing product guys 🤩❤️❤️,5,Terrific purchase,amazing product guys,amazing product guy,terrific purchase,0.6000000000000001,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Camera good but battery dispointed,5,Terrific purchase,camera good but battery dispointed,camera good battery dispointe,terrific purchase,0.7,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Night mode awesome.. battery drain faster if you are using Hotspot or gaming,5,Simply awesome,night mode awesome battery drain faster if you are using hotspot or gaming,night mode awesome battery drain fast use hotspot gaming,simply awesome,1.0,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Product is amazing. Photo quality is amazing. Battery is slightly lower, All over performance is out standing. But might be company work on the heating issue.",4,Worth the money,product is amazing photo quality is amazing battery is slightly lower all over performance is out standing but might be company work on the heating issue,product amazing photo quality amazing battery slightly low performance stand might company work heating issue,worth the money,0.3444444444444445,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Best performance phone,
Everybody says battery is not good , 😊😊 its not true after 20 days of using i can say its a good battery, my sot is 3 to 4 hrs daily with some simulator games and social media and last of the day battery remaining 30 to 35% and i charge the phone only 1 time in 24 hrs , overall a good package,Go for it",5,Classy product,best performance phone everybody says battery is not good its not true after days of using i can say its a good battery my sot is to hrs daily with some simulator games and social media and last of the day battery remaining to and i charge the phone only time in hrs overall a good packagego for it,good performance phone everybody say battery good true day use say good battery sot hrs daily simulator game social medium last day battery remain charge phone time hrs overall good packagego,classy product,0.19083333333333335,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Overall, good phone except the heating issues",5,Terrific,overall good phone except the heating issues,overall good phone except heating issue,terrific,0.35,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Pros:-
1.Very Vibrant Amoled Display, just like Apple. 1400nits display is enough for daylight.
2. Camera is just Awesome and Innovative. 12MP camera is super useful and takes beautiful potraits just like apple iphone.
3.Gives you Premium Feel in hand on this price range.
4.Outstanding Display with Gorilla Glass 5 Protection on both sides
5.Battery can last upto 1day in moderate use.
6.Switching between apps is super easy and without any lags.
6.Bluetooth , wifi connectivity is very fast.

C...
READ MORE",5,Simply awesome,pros very vibrant amoled display just like apple nits display is enough for daylight camera is just awesome and innovative mp camera is super useful and takes beautiful potraits just like apple iphone gives you premium feel in hand on this price range outstanding display with gorilla glass protection on both sides battery can last upto day in moderate use switching between apps is super easy and without any lags bluetooth wifi connectivity is very fast c read more,pro vibrant amole display like apple nit display enough daylight camera awesome innovative mp camera super useful take beautiful potrait like apple iphone give premium feel hand price range outstanding display gorilla glass protection side battery last upto day moderate use switching app super easy without lag bluetooth wifi connectivity fast c read,simply awesome,0.37333333333333335,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera is good...
There is some heating issue...
Do not buy for gaming..",4,Value-for-money,camera is good there is some heating issue do not buy for gaming,camera good heating issue buy game,valueformoney,0.7,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Samsung s23fe is best phone under 30k its flagship phone. Writing review after 4 days
Rating *8/10
Camera = 9/10
Display = 9/10
Build quality = 9/10
Battery = *4/10 caus its drain fastly. If you are using full day then you need to charge twice in a day.
This phone highly recommend for all...
In this phone you can experience all high level ai features.",5,Great product,samsung sfe is best phone under k its flagship phone writing review after days rating camera display build quality battery caus its drain fastly if you are using full day then you need to charge twice in a day this phone highly recommend for all in this phone you can experience all high level ai features,samsung sfe good phone k flagship phone writing review day rate camera display build quality battery caus drain fastly use full day need charge twice day phone highly recommend phone experience high level ai feature,great product,0.37399999999999994,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Everything Thing On this device is very good.
Camera is awesome.
If you can manage Battery efficiently then it is going to give you a good backup and with original charger it charge very fast.But if you don't know how to manage Battery efficiently then you will face Battery backup issue.
And if you know how to efficiently use this phone then phone will never heat.But if you don't know how to use this efficiently then you will face heating issue.
Display is Fantastic.
Build Quality is very goo...
READ MORE",5,Excellent,everything thing on this device is very good camera is awesome if you can manage battery efficiently then it is going to give you a good backup and with original charger it charge very fastbut if you dont know how to manage battery efficiently then you will face battery backup issue and if you know how to efficiently use this phone then phone will never heatbut if you dont know how to use this efficiently then you will face heating issue display is fantastic build quality is very goo read more,everything thing device good camera awesome manage battery efficiently go give good backup original charger charge fastbut not know manage battery efficiently face battery backup issue know efficiently use phone phone never heatbut not know use efficiently face heating issue display fantastic build quality goo read,excellent,0.535625,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Galaxy S23 FE awesome phone👌👌
Performance Good.
Camera is awesome.
Battery is good.
Overall nice phone.",5,Perfect product!,galaxy s fe awesome phone performance good camera is awesome battery is good overall nice phone,galaxy fe awesome phone performance good camera awesome battery good overall nice phone,perfect product,0.6666666666666666,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Good but Battery was not that much satisfactory,4,Really Nice,good but battery was not that much satisfactory,good battery much satisfactory,really nice,0.44999999999999996,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Everything is good except heating issue, If u use the camera for half an hour, it heats up. Also during charging u will feel some heat.",4,Worth the money,everything is good except heating issue if u use the camera for half an hour it heats up also during charging u will feel some heat,everything good except heating issue u use camera half hour heat also charge u feel heat,worth the money,0.26666666666666666,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,The handset is pretty good But a average battery health.,5,Must buy!,the handset is pretty good but a average battery health,handset pretty good average battery health,must buy,0.26666666666666666,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,It's camera phone,5,Excellent,its camera phone,camera phone,excellent,0.0,Neutral
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Everything is perfect except battery performance.,4,Wonderful,everything is perfect except battery performance,everything perfect except battery performance,wonderful,1.0,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Battery is pathetic. Overall good. But if you are looking for a good battery back up phone then avoid it.,3,Nice,battery is pathetic overall good but if you are looking for a good battery back up phone then avoid it,battery pathetic overall good look good battery back phone avoid,nice,0.07999999999999999,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"S23 FE It's OK, design and performance are okay. But battery optimization is one of the worst in the segment. Do not expect more than 4.5-5 hrs of SOT on average. It gets warm on basic stuff and while on updates and downloads of big file size it gets very hot, unable to hold in hands specially form edges.",3,Does the job,s fe its ok design and performance are okay but battery optimization is one of the worst in the segment do not expect more than hrs of sot on average it gets warm on basic stuff and while on updates and downloads of big file size it gets very hot unable to hold in hands specially form edges,fe ok design performance okay battery optimization one bad segment expect hrs sot average get warm basic stuff update download big file size get hot unable hold hand specially form edge,does the job,0.10292207792207791,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Mobile looking so beautiful
🥰😍😍🥰😍🥲",5,Excellent,mobile looking so beautiful,mobile look beautiful,excellent,0.85,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Good quality camera quality 🥰,5,Perfect product!,good quality camera quality,good quality camera quality,perfect product,0.7,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Very very good mobile,5,Excellent,very very good mobile,good mobile,excellent,0.9099999999999999,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Nice phone , heating issue",5,Must buy!,nice phone heating issue,nice phone heating issue,must buy,0.6,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"This mobile device is experiencing an elevated temperature, reaching approximately 44 degrees Celsius, even with limited usage, such as watching a five-minute video. Regrettably, there appears to be a lack of adequate support from Flipkart in addressing this issue. Consequently, I can not recommend this product based on the aforementioned concerns.",2,Not good,this mobile device is experiencing an elevated temperature reaching approximately degrees celsius even with limited usage such as watching a fiveminute video regrettably there appears to be a lack of adequate support from flipkart in addressing this issue consequently i can not recommend this product based on the aforementioned concerns,mobile device experience elevated temperature reach approximately degree celsius even limited usage watch fiveminute video regrettably appear lack adequate support flipkart address issue consequently recommend product base aforementione concern,not good,-0.02761904761904762,Negative
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Great,5,Perfect product!,great,great,perfect product,0.8,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"This phone samsung galaxy s23 fe is really good, sleek in design, and handy. It's camera is performing outstanding. The adapter of charger is not in the box. Only sim ejector pin and charging cable would come with the device.",5,Super!,this phone samsung galaxy s fe is really good sleek in design and handy its camera is performing outstanding the adapter of charger is not in the box only sim ejector pin and charging cable would come with the device,phone samsung galaxy fe really good sleek design handy camera perform outstanding adapter charger box sim ejector pin charge cable would come device,super,0.44999999999999996,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"23 FE has amazing display and smoothness for day to day task which is not heavy.
Small small features enhances the experience like galaxy AI, Aod, etc. However battery and warming issue tends to be one of the problems which needs to be considered before buying the product. If you're someone who uses the phone alot throughout the day, than you will need to charge your phone twice a day. The thing which also needs to be considered before buying is that it is kind of heavy weighted.
Overall expe...
READ MORE",4,Good choice,fe has amazing display and smoothness for day to day task which is not heavy small small features enhances the experience like galaxy ai aod etc however battery and warming issue tends to be one of the problems which needs to be considered before buying the product if youre someone who uses the phone alot throughout the day than you will need to charge your phone twice a day the thing which also needs to be considered before buying is that it is kind of heavy weighted overall expe read more,fe amazing display smoothness day day task heavy small small feature enhance experience like galaxy ai aod etc however battery warming issue tend one problem need consider buy product someone use phone alot throughout day need charge phone twice day thing also need consider buy kind heavy weight overall expe read,good choice,0.1375,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Phone design nic and , everything good but battery not a good others phone,camera or video best performance .",4,Nice product,phone design nic and everything good but battery not a good others phonecamera or video best performance,phone design nic everything good battery good other phonecamera video good performance,nice product,0.45,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Using it for 2months. Never faced lag in performance . No cons except battery,4,Nice product,using it for months never faced lag in performance no cons except battery,use month never face lag performance con except battery,nice product,0.0,Neutral
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Look and design of the phone is quite premium. The Performance of the phone is great. Display quality is very good and smooth. Camera quality is amazing but the battery backup and heating problem is a little bit poor.,4,Worth the money,look and design of the phone is quite premium the performance of the phone is great display quality is very good and smooth camera quality is amazing but the battery backup and heating problem is a little bit poor,look design phone quite premium performance phone great display quality good smooth camera quality amazing battery backup heating problem little bit poor,worth the money,0.35375,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Battery Drains Faster
Heavy on weight
Camera and OS is good
No Fast charging",4,Worth the money,battery drains faster heavy on weight camera and os is good no fast charging,battery drain fast heavy weight camera os good fast charging,worth the money,0.1333333333333333,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Bought it in flipkart sale.. worth it .,5,Just wow!,bought it in flipkart sale worth it,buy flipkart sale worth,just wow,0.3,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Osm product,4,Good quality product,osm product,osm product,good quality product,0.0,Neutral
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Best phone in 36 k budget overall fells flagship phone in hand use nice picture quality but battery backup is low in full charge used to maximum 5 to 6 hours daily task use ovell best best phone 📱,5,Excellent,best phone in k budget overall fells flagship phone in hand use nice picture quality but battery backup is low in full charge used to maximum to hours daily task use ovell best best phone,good phone k budget overall fell flagship phone hand use nice picture quality battery backup low full charge use maximum hour daily task use ovell well good phone,excellent,0.49375,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera is very good. Captures very clear pictures in all modes.
Build is also solid , just a slight problem of phone getting hang is observed couple of times.
Battery backup is upto the mark , no issues .",4,Very Good,camera is very good captures very clear pictures in all modes build is also solid just a slight problem of phone getting hang is observed couple of times battery backup is upto the mark no issues,camera good capture clear picture mode build also solid slight problem phone getting hang observe couple time battery backup upto mark issue,very good,0.21833333333333335,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Camera superb.
Battery decent hai.
Under 30k best mobile at this time.
Worth buy 👍",5,Super!,camera superb battery decent hai under k best mobile at this time worth buy,camera superb battery decent hai k good mobile time worth buy,super,0.6166666666666667,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,battery backup performance very bad,5,Not recommended at all,battery backup performance very bad,battery backup performance bad,not recommended at all,-0.9099999999999998,Strongly Negative
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Nice phone in this range.. build quality superb
Camera 5/5
Battery 4/5
Performance 4/5
Display 5/5

Overall satisfied with the purchase..lets see how it performs in long run",5,Excellent,nice phone in this range build quality superb camera battery performance display overall satisfied with the purchaselets see how it performs in long run,nice phone range build quality superb camera battery performance display overall satisfied purchaselet see perform long run,excellent,0.41000000000000003,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Go for it, everything is best, initially heating issue but after the update its normal and battery performance is not that great but not that bad as well...for normal user need to charge twice in a day...",5,Mind-blowing purchase,go for it everything is best initially heating issue but after the update its normal and battery performance is not that great but not that bad as wellfor normal user need to charge twice in a day,go everything well initially heat issue update normal battery performance great bad wellfor normal user need charge twice day,mindblowing purchase,0.2333333333333333,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,HTML Programming run very smoothly,5,Must buy!,html programming run very smoothly,html programming run smoothly,must buy,0.52,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"If Camera is your only priority and you don't like IPhone, go for it. Otherwise battery and processor performance is not that much.",3,Decent product,if camera is your only priority and you dont like iphone go for it otherwise battery and processor performance is not that much,camera priority not like iphone go otherwise battery processor performance much,decent product,0.1,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"The Samsung S23 FE is a solid phone with several standout features. The camera quality is impressive, capturing detailed and vibrant photos. It has a premium look and feel, and the sound quality is excellent. Performance-wise, it handles tasks efficiently and smoothly. However, the battery life is a downside, as it requires charging at least twice a day.

Pros:
- Camera: Excellent quality, producing detailed and vibrant photos.
- Design: Premium look and feel.
- Sound Quality: Clear and robus...
READ MORE",4,Worth the money,the samsung s fe is a solid phone with several standout features the camera quality is impressive capturing detailed and vibrant photos it has a premium look and feel and the sound quality is excellent performancewise it handles tasks efficiently and smoothly however the battery life is a downside as it requires charging at least twice a day pros camera excellent quality producing detailed and vibrant photos design premium look and feel sound quality clear and robus read more,samsung fe solid phone several standout feature camera quality impressive capturing detailed vibrant photo premium look feel sound quality excellent performancewise handle task efficiently smoothly however battery life downside require charge least twice day pro camera excellent quality produce detailed vibrant photo design premium look feel sound quality clear robus read,worth the money,0.3755555555555556,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Upgraded from Samsung M21 to this, and kept feeling amazed during the entire migration process (Samsung has really refined the Smart Switch utility to the extent that the new phone is an exact replica of the old one).

The phone is a bit on the heavier side but mainly due to the metal parts and battery. It feels top notch premium, and performs buttery smooth (Note: it's slippery as it has glass on both sides so it's a good idea to have a case ready for it when it comes).

The camera is stella...
READ MORE",5,Brilliant,upgraded from samsung m to this and kept feeling amazed during the entire migration process samsung has really refined the smart switch utility to the extent that the new phone is an exact replica of the old one the phone is a bit on the heavier side but mainly due to the metal parts and battery it feels top notch premium and performs buttery smooth note its slippery as it has glass on both sides so its a good idea to have a case ready for it when it comes the camera is stella read more,upgrade samsung keep feel amazed entire migration process samsung really refine smart switch utility extent new phone exact replica old one phone bit heavy side mainly due metal part battery feel top notch premium perform buttery smooth note slippery glass side good idea case ready come camera stella read,brilliant,0.25630411255411256,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Battery is the worst ,u' ll have to charge twice everyday even for normal use. And heats alot. Please dont buy this phone.",2,Could be way better,battery is the worst u ll have to charge twice everyday even for normal use and heats alot please dont buy this phone,battery bad u charge twice everyday even normal use heat alot please not buy phone,could be way better,-0.35000000000000003,Negative
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Camera is super battery is worst just one day backup of u r using it with watch connected via Bluetooth u need to charge it by 6.00 pm again if fully charged in morning,3,Good,camera is super battery is worst just one day backup of u r using it with watch connected via bluetooth u need to charge it by pm again if fully charged in morning,camera super battery bad one day backup u r use watch connect via bluetooth u need charge pm fully charge morning,good,-0.33333333333333337,Negative
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Feels Premium in hand, clicks amazing photos camera is a beast and features are also next level in this price range but the only problem is battery need to charge twice in a day but hope it's resolved in the updates",4,Nice product,feels premium in hand clicks amazing photos camera is a beast and features are also next level in this price range but the only problem is battery need to charge twice in a day but hope its resolved in the updates,feel premium hand click amazing photo camera beast feature also next level price range problem battery need charge twice day hope resolve update,nice product,0.20000000000000004,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Excellent,5,Mind-blowing purchase,excellent,excellent,mindblowing purchase,1.0,Strongly Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Overall worthy the price,5,Super!,overall worthy the price,overall worthy price,super,0.16666666666666666,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Battery is pathetic.. not expected at this price point.. better to go with IPhone..,3,Nice,battery is pathetic not expected at this price point better to go with iphone,battery pathetic expect price point well go iphone,nice,-0.15,Negative
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,Heating very mu,4,Utterly Disappointed,heating very mu,heat mu,utterly disappointed,0.2,Positive
MOBGVTA2VGHCJFGG,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",33999.0,"Everything is fine but battery is one of the worst thing in this phone I have just updated software of this phone battery goes down to 22% from 50% and it takes about 1.25 hours to charge it full.another draw back of this phone is it's bezzels I want to ask why too much bezzels in 2024
FE models are good but atleast you can provide better screen like S21 fe",4,Good choice,everything is fine but battery is one of the worst thing in this phone i have just updated software of this phone battery goes down to from and it takes about hours to charge it fullanother draw back of this phone is its bezzels i want to ask why too much bezzels in fe models are good but atleast you can provide better screen like s fe,everything fine battery one bad thing phone update software phone battery go take hour charge fullanother draw back phone bezzel want ask much bezzel fe model good atleast provide well screen like fe,good choice,0.09444444444444446,Positive
